"squirrel_id","sex","date","repro_stage","detail","grid","locx_obs","locy_obs","food_type","year","year_type","locx_census","locy_census"
12207,"M","2016-07-21","non-breeding",4,"KL","-6.4","13.1","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-21","non-breeding",4,"KL","-6.4","13.1","income","2016","non-mast","-6.5","12.5"
19740,"F","2016-07-22","non-breeding",4,"SU","C.3","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-22","non-breeding",4,"SU","C.3","7.5","income","2016","non-mast","D.0","7.5"
12207,"M","2016-07-22","non-breeding",2,"KL","-6.6","12.5","capital","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",2,"KL","-6.6","12.5","capital","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",31,"KL","-7","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",31,"KL","-7","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",31,"KL","-7","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",31,"KL","-7","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-22","non-breeding",31,"KL","-7","12","income","2016","non-mast","-6.5","12.5"
13385,"M","2016-07-22","non-breeding",31,"SU","B.8","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","B.8","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",4,"SU","C.7","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",4,"SU","C.7","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",4,"SU","C.7","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",4,"SU","C.7","8.8","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-22","non-breeding",31,"SU","E.1","9","income","2016","non-mast","D.0","9.0"
12207,"M","2016-07-23","non-breeding",13,"KL","-6.3","12.5","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-23","non-breeding",13,"KL","-6.3","12.5","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-23","non-breeding",13,"KL","-6.3","12.5","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-24","non-breeding",19,"KL","-6.1","12.3","income","2016","non-mast","-6.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.5","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.5","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-24","non-breeding",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
21117,"M","2016-07-29","non-breeding",4,"SU","F.0","14","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",4,"SU","F.0","14","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",4,"SU","F.0","14.2","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",4,"SU","F.0","14.2","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",5,"SU","H.1","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",5,"SU","H.1","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",4,"SU","H.1","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-29","non-breeding",5,"SU","H.1","15","income","2016","non-mast","G.5","14.5"
21272,"F","2016-07-29","non-breeding",31,"SU","G.5","15.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-29","non-breeding",31,"SU","H.5","16.3","income","2016","non-mast","G.5","16.0"
10043,"M","2016-07-29","non-breeding",31,"SU","K.5","10","income","2016","non-mast","L.0","10.5"
21117,"M","2016-07-30","non-breeding",31,"SU","H.2","14.4","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-30","non-breeding",31,"SU","G.4","15.1","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-30","non-breeding",31,"SU","F.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-30","non-breeding",31,"SU","F.0","13.9","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-30","non-breeding",31,"SU","F.0","13.9","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-30","non-breeding",31,"SU","F.0","13.9","income","2016","non-mast","G.5","14.5"
21272,"F","2016-07-30","non-breeding",32,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",4,"SU","K.4","1.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",31,"SU","K.0","0.6","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",31,"SU","K.0","0.6","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",31,"SU","K.0","0.6","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-30","non-breeding",31,"SU","K.0","0.6","income","2016","non-mast","K.5","1.0"
10043,"M","2016-07-30","non-breeding",13,"SU","L.0","10.5","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-30","non-breeding",13,"SU","L.0","10.5","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-30","non-breeding",13,"SU","L.0","10.5","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-30","non-breeding",13,"SU","L.0","10.5","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-30","non-breeding",13,"SU","L.0","10.5","income","2016","non-mast","L.0","10.5"
21272,"F","2016-08-01","non-breeding",5,"SU","H.0","16.4","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-01","non-breeding",5,"SU","H.0","16.4","income","2016","non-mast","G.5","16.0"
10043,"M","2016-08-01","non-breeding",31,"SU","L.0","11","income","2016","non-mast","L.0","10.5"
10043,"M","2016-08-01","non-breeding",31,"SU","L.0","10.8","income","2016","non-mast","L.0","10.5"
21117,"M","2016-08-01","non-breeding",5,"SU","G.5","14.7","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-01","non-breeding",5,"SU","G.5","14.7","income","2016","non-mast","G.5","14.5"
21272,"F","2016-08-01","non-breeding",5,"SU","G.7","16.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-01","non-breeding",5,"SU","G.7","16.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-01","non-breeding",5,"SU","G.7","16.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-01","non-breeding",13,"SU","G.7","16.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-01","non-breeding",31,"SU","G.9","16.8","income","2016","non-mast","G.5","16.0"
21117,"M","2016-08-01","non-breeding",32,"SU","E.8","14.2","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-01","non-breeding",32,"SU","E.8","14.2","income","2016","non-mast","G.5","14.5"
21272,"F","2016-08-02","non-breeding",13,"SU","G.9","15.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-02","non-breeding",13,"SU","G.9","15.9","income","2016","non-mast","G.5","16.0"
21272,"F","2016-08-02","non-breeding",13,"SU","G.9","15.9","income","2016","non-mast","G.5","16.0"
19601,"M","2016-08-02","non-breeding",4,"SU","M.8","0.2","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-02","non-breeding",4,"SU","M.8","0.2","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-02","non-breeding",4,"SU","M.8","0.2","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-02","non-breeding",4,"SU","M.8","0.2","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-02","non-breeding",4,"SU","M.8","0.2","income","2016","non-mast","M.0","2.0"
21117,"M","2016-08-02","non-breeding",31,"SU","H.5","14","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",31,"SU","H.5","14","income","2016","non-mast","G.5","14.5"
10043,"M","2016-08-02","non-breeding",13,"SU","L.3","9.5","income","2016","non-mast","L.0","10.5"
19601,"M","2016-08-02","non-breeding",4,"SU","M.5","2","income","2016","non-mast","M.0","2.0"
21117,"M","2016-08-02","non-breeding",31,"SU","H.0","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",4,"SU","H.0","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",31,"SU","H.2","15","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",31,"SU","H.2","15.3","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",4,"SU","H.2","15.3","income","2016","non-mast","G.5","14.5"
21117,"M","2016-08-02","non-breeding",31,"SU","H.2","15.3","income","2016","non-mast","G.5","14.5"
10043,"M","2016-08-02","non-breeding",4,"SU","L.0","9.8","income","2016","non-mast","L.0","10.5"
10043,"M","2016-08-02","non-breeding",4,"SU","L.0","9.8","income","2016","non-mast","L.0","10.5"
19611,"F","2016-08-02","non-breeding",31,"SU","K.1","1","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.1","1","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.1","0.9","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.5","0.9","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.5","0.9","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.5","0.9","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-02","non-breeding",31,"SU","K.5","0.9","income","2016","non-mast","K.5","1.0"
19601,"M","2016-08-02","non-breeding",31,"SU","I.3","4.3","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-03","non-breeding",31,"SU","L.6","2.4","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-03","non-breeding",31,"SU","L.6","2.4","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-03","non-breeding",31,"SU","L.6","2.4","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-03","non-breeding",31,"SU","L.6","2","income","2016","non-mast","M.0","2.0"
19601,"M","2016-08-03","non-breeding",31,"SU","L.6","2","income","2016","non-mast","M.0","2.0"
19611,"F","2016-08-03","non-breeding",31,"SU","L.7","1.1","income","2016","non-mast","K.5","1.0"
19611,"F","2016-08-03","non-breeding",31,"SU","L.7","1.1","income","2016","non-mast","K.5","1.0"
21276,"M","2016-08-07","non-breeding",13,"KL","P.7","2.2","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-07","non-breeding",13,"KL","Q.1","1.3","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-07","non-breeding",13,"KL","Q.1","1.3","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-07","non-breeding",6,"KL","Q.1","1.3","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-07","non-breeding",6,"KL","Q.1","1.3","income","2016","non-mast","O.5","2.0"
21910,"F","2016-08-07","non-breeding",31,"KL","D.4","18","income","2016","non-mast","C.0","17.0"
20537,"F","2016-08-06","non-breeding",4,"KL","-5.9","11.6","income","2016","non-mast","-6.0","11.0"
20537,"F","2016-08-06","non-breeding",4,"KL","-6","11","income","2016","non-mast","-6.0","11.0"
21505,"F","2016-08-06","non-breeding",4,"KL","C.3","16.9","income","2016","non-mast","C.5","17.0"
21505,"F","2016-08-06","non-breeding",19,"KL","C.5","16.8","income","2016","non-mast","C.5","17.0"
21910,"F","2016-08-08","non-breeding",4,"KL","C.5","17.8","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-08","non-breeding",31,"KL","C.5","17.8","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-08","non-breeding",31,"KL","C.5","17.8","income","2016","non-mast","C.0","17.0"
20537,"F","2016-08-08","non-breeding",31,"KL","-5.7","11.3","income","2016","non-mast","-6.0","11.0"
20537,"F","2016-08-08","non-breeding",31,"KL","-5.7","11.3","income","2016","non-mast","-6.0","11.0"
20537,"F","2016-08-08","non-breeding",31,"KL","-5.7","11.3","income","2016","non-mast","-6.0","11.0"
20537,"F","2016-08-08","non-breeding",31,"KL","-5.7","11.3","income","2016","non-mast","-6.0","11.0"
20537,"F","2016-08-08","non-breeding",31,"KL","-5.7","11.3","income","2016","non-mast","-6.0","11.0"
20062,"F","2016-08-08","non-breeding",31,"KL","C.5","5.5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-08","non-breeding",31,"KL","C.5","5.5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-09","non-breeding",31,"KL","E.0","5.6","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-09","non-breeding",31,"KL","D.2","6.2","income","2016","non-mast","D.5","5.5"
21276,"M","2016-08-09","non-breeding",13,"KL","O.3","2.3","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-09","non-breeding",13,"KL","O.3","2.3","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-09","non-breeding",13,"KL","O.3","2.3","income","2016","non-mast","O.5","2.0"
20062,"F","2016-08-09","non-breeding",31,"KL","D.6","6.2","income","2016","non-mast","D.5","5.5"
21910,"F","2016-08-09","non-breeding",31,"KL","D.0","18.1","income","2016","non-mast","C.0","17.0"
19599,"M","2016-08-09","non-breeding",13,"KL","-5.2","12.2","income","2016","non-mast","-5.0","12.0"
19599,"M","2016-08-09","non-breeding",31,"KL","-5","11.7","income","2016","non-mast","-5.0","12.0"
21505,"F","2016-08-09","non-breeding",5,"KL","C.4","17.5","income","2016","non-mast","C.5","17.0"
21910,"F","2016-08-09","non-breeding",31,"KL","D.0","17.4","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-09","non-breeding",31,"KL","D.0","17.4","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-09","non-breeding",31,"KL","B.9","17.5","income","2016","non-mast","C.0","17.0"
21276,"M","2016-08-09","non-breeding",15,"KL","Q.3","1","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-09","non-breeding",15,"KL","Q.3","1","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-09","non-breeding",31,"KL","Q.2","1.6","income","2016","non-mast","O.5","2.0"
21276,"M","2016-08-09","non-breeding",31,"KL","Q.2","1.6","income","2016","non-mast","O.5","2.0"
21505,"F","2016-08-11","non-breeding",31,"KL","C.5","16.9","income","2016","non-mast","C.5","17.0"
21505,"F","2016-08-11","non-breeding",19,"KL","C.5","16.7","income","2016","non-mast","C.5","17.0"
21505,"F","2016-08-11","non-breeding",19,"KL","C.5","16.7","income","2016","non-mast","C.5","17.0"
21505,"F","2016-08-11","non-breeding",31,"KL","C.5","16.7","income","2016","non-mast","C.5","17.0"
21910,"F","2016-08-11","non-breeding",13,"KL","D.7","17.1","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-11","non-breeding",31,"KL","D.7","17.1","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-11","non-breeding",31,"KL","C.8","18.1","income","2016","non-mast","C.0","17.0"
20537,"F","2016-08-11","non-breeding",31,"KL","-5.8","11.4","income","2016","non-mast","-6.0","11.0"
20062,"F","2016-08-12","non-breeding",13,"KL","C.6","5.5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","C.3","5.7","income","2016","non-mast","D.5","5.5"
21910,"F","2016-08-12","non-breeding",13,"KL","D.8","17.4","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-12","non-breeding",13,"KL","D.7","18.2","income","2016","non-mast","C.0","17.0"
21910,"F","2016-08-12","non-breeding",13,"KL","D.7","18.2","income","2016","non-mast","C.0","17.0"
21355,"M","2016-08-12","non-breeding",31,"KL","C.6","7.2","income","2016","non-mast","D.0","7.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20756,"M","2016-08-12","non-breeding",31,"KL","P.3","1","income","2016","non-mast","P.0","1.0"
20062,"F","2016-08-12","non-breeding",31,"KL","D.5","6.2","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","D.2","5.9","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","C.7","5.7","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","C.7","5.7","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",32,"KL","E.1","6","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","E.0","5.8","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","E.0","5.8","income","2016","non-mast","D.5","5.5"
21355,"M","2016-08-12","non-breeding",31,"KL","C.9","7.2","income","2016","non-mast","D.0","7.0"
20062,"F","2016-08-12","non-breeding",31,"KL","D.3","5.8","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-12","non-breeding",31,"KL","D.5","6","income","2016","non-mast","D.5","5.5"
21276,"M","2016-08-13","non-breeding",4,"KL","O.9","2","income","2016","non-mast","O.5","2.0"
20062,"F","2016-08-14","non-breeding",31,"KL","D.0","5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-14","non-breeding",31,"KL","C.5","5.5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-14","non-breeding",31,"KL","C.5","5.5","income","2016","non-mast","D.5","5.5"
20062,"F","2016-08-14","non-breeding",31,"KL","C.5","5.5","income","2016","non-mast","D.5","5.5"
