"grid","census_date","year","reflo","locx","locy","squirrel_id"
"CH",2008-05-15,2008,"H.13.","H.4","13.6",8657
"CH",2008-05-15,2008,"I.15","I.7","15.0",8657
"CH",2008-05-15,2008,"L.17","L.5","17.0",8664
"CH",2008-05-15,2008,"F4","F.2","3.9",8669
"CH",2008-05-15,2008,"C.3.","C.5","3.5",8672
"CH",2008-05-15,2008,"D17.","D.2","17.4",8673
"CH",2008-05-15,2008,"C8.","C.2","8.6",8681
"CH",2008-05-15,2008,"R13.","R.0","15.3",8692
"CH",2008-05-15,2008,"I4","I.0","4.0",8693
"CH",2008-05-15,2008,"G.11","G.7","11.2",8701
"CH",2008-05-15,2008,"D12.","D.2","12.5",8708
"CH",2008-05-15,2008,"C.0","C.1","0.0",8825
"CH",2008-05-15,2008,"G.5","G.4","5.2",10061
"CH",2008-05-15,2008,"T7.","T.2","7.2",10062
"CH",2008-05-15,2008,"D7","C.8","7.0",10065
"CH",2008-05-15,2008,"G.9","G.4","9.0",10082
"CH",2008-05-15,2008,"E1","E.1","1.1",10083
"CH",2008-05-15,2008,"B.5.","B.3","5.6",10086
"CH",2008-05-15,2008,"E.11","E.0","11.0",10105
"CH",2008-05-15,2008,"A8.","A.0","8.7",10125
"CH",2008-05-15,2008,"T1","T.0","1.3",10157
"CH",2008-05-15,2008,"L11","L.0","11.2",10158
"CH",2008-05-15,2008,"I0","I.0","0.1",10201
"CH",2008-05-15,2008,"O.9","O.4","8.7",10228
"CH",2008-05-15,2008,"H.8.","H.5","8.4",10239
"CH",2008-05-15,2008,"C10.","C.1","10.4",10249
"CH",2008-05-15,2008,"T.15","T.9","15.0",10261
"CH",2008-05-15,2008,"K.14.","K.7","14.7",10262
"CH",2008-05-15,2008,"T.13","J.5","13.1",10264
"CH",2008-05-15,2008,"Q.5.","Q.3","5.4",10280
"CH",2008-05-15,2008,"N10","N.0","10.0",10281
"CH",2008-05-15,2008,"S1","S.0","0.7",10291
"CH",2008-05-15,2008,"B1","B.2","1.0",10379
"CH",2008-05-15,2008,"C1.","C.2","1.5",10380
"CH",2008-05-15,2008,"N19","N.0","18.9",10396
"CH",2008-05-15,2008,"T.3.","T.4","3.4",10639
"CH",2008-05-15,2008,"B11","B.0","11.0",10664
"CH",2008-05-15,2008,"R.10","R.5","10.2",10687
"CH",2008-05-15,2008,"G19","G.0","18.9",10692
"CH",2008-05-15,2008,"L.1","L.5","0.9",10693
"CH",2008-05-15,2008,"Q.19.","Q.8","19.8",10694
"CH",2008-05-15,2008,"L.13.","L.7","13.8",10695
"CH",2008-05-15,2008,"P1","P.2","1.3",10696
"CH",2008-05-15,2008,"O1","O.1","1.1",10697
"CH",2008-05-15,2008,"N3.","N.0","3.7",10711
"CH",2008-05-15,2008,"P.2","P.7","2.1",10713
"CH",2008-05-15,2008,"O.13.","O.6","15.7",10743
"CH",2008-05-15,2008,"N2","M.8","2.2",10744
"CH",2008-05-15,2008,"K1.","J.9","1.5",11175
"CH",2008-05-15,2008,"K19.","K.3","19.5",12300
"CH",2008-05-15,2008,"G13.","F.9","13.5",13164
"CH",2008-05-15,2008,"O4.","O.3","4.6",13665
"CH",2008-05-15,2008,"A.1","A.4","1.0",13671
"CH",2008-05-15,2008,"E.6","E.6","6.0",13676
"CH",2008-05-15,2008,"F7","F.0","7.0",13677
"CH",2008-05-15,2008,"G.2","G.3","2.2",13678
"CH",2008-05-15,2008,"M.7","M.5","7.1",13685
"CH",2008-05-15,2008,"A6.","0.7","6.3",13686
"CH",2008-05-15,2008,"J.2.","J.4","2.9",13693
"KL",2008-05-15,2008,"0.2.","0.4","2.6",8297
"KL",2008-05-15,2008,"J11","J.1","11.0",8330
"KL",2008-05-15,2008,"I.20.","I.6","20.3",8384
"KL",2008-05-15,2008,"M14","L.8","13.9",8385
"KL",2008-05-15,2008,"J.9","J.2","9.0",8413
"KL",2008-05-15,2008,"N.2.","N.4","2.4",8483
"KL",2008-05-15,2008,"-310","-3.0","10.0",8571
"KL",2008-05-15,2008,"-63","-6.0","3.0",8572
"KL",2008-05-15,2008,"I11.","H.3","11.6",8574
"KL",2008-05-15,2008,"15","0.0","15.0",8576
"KL",2008-05-15,2008,"I11","H.8","10.9",8582
"KL",2008-05-15,2008,"-612","-6.5","12.0",8592
"KL",2008-05-15,2008,"H12","H.0","12.0",8609
"KL",2008-05-15,2008,"F16","F.0","15.8",8619
"KL",2008-05-15,2008,"K.17","K.8","17.0",8648
"KL",2008-05-15,2008,"B7.","B.0","7.5",8680
"KL",2008-05-15,2008,"J.6.","J.3","6.5",8703
"KL",2008-05-15,2008,"A10.","A.1","10.5",8727
"KL",2008-05-15,2008,"-512","-5.0","12.0",8728
"KL",2008-05-15,2008,"-27","-2.0","6.7",8729
"KL",2008-05-15,2008,"D7","D.0","7.0",8730
"KL",2008-05-15,2008,"-711","-7.0","11.0",8732
"KL",2008-05-15,2008,"C13","C.0","13.0",8733
"KL",2008-05-15,2008,"L11","K.6","10.5",8745
"KL",2008-05-15,2008,"H1","H.0","0.8",10050
"KL",2008-05-15,2008,"E1","E.0","1.3",10121
"KL",2008-05-15,2008,"P1","P.1","0.5",10131
"KL",2008-05-15,2008,"A8","A.0","8.0",10136
"KL",2008-05-15,2008,"-2.4.","-2.6","4.5",10137
"KL",2008-05-15,2008,"-0.12","-0.3","12.0",10138
"KL",2008-05-15,2008,"M.12.","M.6","12.4",10140
"KL",2008-05-15,2008,"C.19","C.5","19.0",10145
"KL",2008-05-15,2008,"-5.11.","-5.5","11.5",10146
"KL",2008-05-15,2008,"F18.","F.0","18.6",10147
"KL",2008-05-15,2008,"-8.11","-8.5","11.0",10153
"KL",2008-05-15,2008,"F.21","G.1","21.3",10161
"KL",2008-05-15,2008,"4","0.0","4.7",10176
"KL",2008-05-15,2008,"H6","H.3","6.2",10177
"KL",2008-05-15,2008,"E11","D.9","10.9",10178
"KL",2008-05-15,2008,"I2.","I.1","2.6",10181
"KL",2008-05-15,2008,"M.15","M.7","14.9",10182
"KL",2008-05-15,2008,"B2","A.9","2.0",10183
"KL",2008-05-15,2008,"-1.1.","-1.6","1.5",10184
"KL",2008-05-15,2008,"I5","I.2","4.9",10192
"KL",2008-05-15,2008,"-59","-5.0","9.0",10212
"KL",2008-05-15,2008,"O6","O.5","6.4",10265
"KL",2008-05-15,2008,"-77","-7.0","7.0",10273
"KL",2008-05-15,2008,"-712","-7.0","12.0",10274
"KL",2008-05-15,2008,"F8","F.2","8.0",10275
"KL",2008-05-15,2008,"E13","E.0","13.0",10285
"KL",2008-05-15,2008,"-410","-4.5","10.5",10317
"KL",2008-05-15,2008,"F1","F.0","0.7",10318
"KL",2008-05-15,2008,"-312","-3.0","12.5",10322
"KL",2008-05-15,2008,"G3.","G.0","3.5",10341
"KL",2008-05-15,2008,"G.1.","G.3","1.5",10342
"KL",2008-05-15,2008,"-414","-4.4","14.0",10369
"KL",2008-05-15,2008,"-79","-7.0","9.0",10370
"KL",2008-05-15,2008,"L8","L.0","8.0",10374
"KL",2008-05-15,2008,"L.1","L.5","0.9",10375
"KL",2008-05-15,2008,"N6","N.0","6.0",10376
"KL",2008-05-15,2008,"G.10.","G.1","10.5",10377
"KL",2008-05-15,2008,"-53","-4.9","3.3",10391
"KL",2008-05-15,2008,"D3.","D.0","3.5",10408
"KL",2008-05-15,2008,"O1","O.0","1.0",10410
"KL",2008-05-15,2008,"Q2","Q.0","2.0",10411
"KL",2008-05-15,2008,"B.5.","B.4","5.5",10642
"KL",2008-05-15,2008,"L10","K.9","9.8",10686
"KL",2008-05-15,2008,"-215","-2.0","15.0",10722
"KL",2008-05-15,2008,"J.19","J.7","19.0",10724
"KL",2008-05-15,2008,"I.15.","I.4","15.7",10725
"KL",2008-05-15,2008,"D.5.","D.5","5.6",10748
"KL",2008-05-15,2008,"E14.","E.0","14.6",10760
"KL",2008-05-15,2008,"E10","E.0","9.9",11161
"KL",2008-05-15,2008,"-38","-3.0","8.0",11162
"KL",2008-05-15,2008,"O.2","O.5","2.0",13680
"KL",2008-05-15,2008,"K7.","K.0","7.5",13682
"SU",2008-05-15,2008,"N7.","M.9","7.5",8321
"SU",2008-05-15,2008,"L.12","L.5","12.0",8398
"SU",2008-05-15,2008,"-36","-3.0","6.0",8404
"SU",2008-05-15,2008,"K4","K.0","4.0",8443
"SU",2008-05-15,2008,"C.4","C.4","4.0",8496
"SU",2008-05-15,2008,"-2.2","-2.6","20.3",8513
"SU",2008-05-15,2008,"S8","S.0","7.9",8579
"SU",2008-05-15,2008,"L10.","L.0","10.5",8580
"SU",2008-05-15,2008,"G3","G.0","2.8",8591
"SU",2008-05-15,2008,"C.15.","C.2","15.7",8593
"SU",2008-05-15,2008,"G9.","G.0","9.3",8597
"SU",2008-05-15,2008,"J9","J.1","9.2",8603
"SU",2008-05-15,2008,"T6","T.1","6.0",8633
"SU",2008-05-15,2008,"G5.","G.2","5.5",8644
"SU",2008-05-15,2008,"Q9","Q.0","8.9",7831
"SU",2008-05-15,2008,"D15","D.1","14.8",8714
"SU",2008-05-15,2008,"R.2","R.5","2.0",8817
"SU",2008-05-15,2008,"H.5","H.6","5.1",10114
"SU",2008-05-15,2008,"M4.","M.0","4.5",10115
"SU",2008-05-15,2008,"U.7","U.5","7.0",10116
"SU",2008-05-15,2008,"D9","D.0","9.0",10120
"SU",2008-05-15,2008,"P3","O.9","3.0",10132
"SU",2008-05-15,2008,"-21","-2.0","1.0",10133
"SU",2008-05-15,2008,"K.8","K.5","8.0",10134
"SU",2008-05-15,2008,"G8","F.9","8.1",10135
"SU",2008-05-15,2008,"J.2.","J.4","2.6",10139
"SU",2008-05-15,2008,"C.6.","C.7","6.4",10141
"SU",2008-05-15,2008,"J.10.","J.7","10.9",10160
"SU",2008-05-15,2008,"B.1","B.5","1.2",10185
"SU",2008-05-15,2008,"K6.","K.0","6.5",10191
"SU",2008-05-15,2008,"P5","P.3","5.0",10220
"SU",2008-05-15,2008,"C12","C.2","11.9",10240
"SU",2008-05-15,2008,"E.1.","E.3","1.5",10271
"SU",2008-05-15,2008,"Q7","Q.3","7.0",10296
"SU",2008-05-15,2008,"K.15","K.4","15.0",10325
"SU",2008-05-15,2008,"Q11","Q.1","10.8",10343
"SU",2008-05-15,2008,"E.11.","E.2","11.6",10358
"SU",2008-05-15,2008,"-3.17.","-3.3","17.3",10359
"SU",2008-05-15,2008,"A6","0.7","6.0",10361
"SU",2008-05-15,2008,"I14.","I.0","14.5",10362
"SU",2008-05-15,2008,"-117","-0.9","17.0",10404
"SU",2008-05-15,2008,"L.14","L.6","13.9",10405
"SU",2008-05-15,2008,"-1.2.","-1.7","2.3",10474
"SU",2008-05-15,2008,"O2.","O.1","2.3",10572
"SU",2008-05-15,2008,"-55","-4.4","5.0",10638
"SU",2008-05-15,2008,"T3","T.1","3.0",10657
"SU",2008-05-15,2008,"G.1","G.5","1.2",16199
"SU",2008-05-15,2008,"A.15.","A.5","15.6",10661
"SU",2008-05-15,2008,"G.14.","G.5","14.5",10662
"SU",2008-05-15,2008,"B.3","B.3","3.0",10663
"SU",2008-05-15,2008,"A19","A.2","19.0",10735
"SU",2008-05-15,2008,"O11","O.0","11.0",10747
"SU",2008-05-15,2008,"K1.","K.0","1.7",10786
"SU",2008-05-15,2008,"T.7.","T.5","7.5",11999
"SU",2008-05-15,2008,"B.10.","B.6","10.7",13656
"SU",2008-05-15,2008,"-2.19","-2.5","19.0",13657
"SU",2008-05-15,2008,"C18","B.8","18.1",13658
"SU",2008-05-15,2008,"H.12","H.5","12.0",13664
"SU",2008-05-15,2008,"B7.","B.2","7.6",13666
"SU",2008-05-15,2008,"N5.","N.0","5.5",13667
"CH",2009-05-15,2009,"L11","L.0","11.2",7834
"CH",2009-05-15,2009,"G.5","G.4","5.2",10061
"CH",2009-05-15,2009,"T7.","T.2","7.2",10062
"CH",2009-05-15,2009,"D7","C.8","7.0",10065
"CH",2009-05-15,2009,"E1","E.1","1.1",10083
"CH",2009-05-15,2009,"B.5.","B.3","5.6",10086
"CH",2009-05-15,2009,"I0","I.0","0.1",10201
"CH",2009-05-15,2009,"O.9","O.4","8.7",10228
"CH",2009-05-15,2009,"C10.","C.1","10.4",10249
"CH",2009-05-15,2009,"T.15","T.9","15.0",10261
"CH",2009-05-15,2009,"I12","I.0","12.3",10262
"CH",2009-05-15,2009,"T.13","J.5","13.1",10264
"CH",2009-05-15,2009,"Q.5.","Q.3","5.4",10280
"CH",2009-05-15,2009,"N10","N.0","10.0",10281
"CH",2009-05-15,2009,"S1","S.0","0.7",10291
"CH",2009-05-15,2009,"L9","L.0","9.2",10316
"CH",2009-05-15,2009,"C.0","C.1","0.0",10379
"CH",2009-05-15,2009,"C2.","C.2","2.6",10380
"CH",2009-05-15,2009,"H.8.","H.5","8.4",10475
"CH",2009-05-15,2009,"K3.","K.1","3.6",10537
"CH",2009-05-15,2009,"O.11","O.5","11.2",10543
"CH",2009-05-15,2009,"T.17","T.9","17.0",10602
"CH",2009-05-15,2009,"N12","N.0","12.2",10607
"CH",2009-05-15,2009,"F4","F.2","3.9",10609
"CH",2009-05-15,2009,"B11","B.0","11.0",10664
"CH",2009-05-15,2009,"L.1","L.5","0.9",10693
"CH",2009-05-15,2009,"Q3","P.3","3.3",10711
"CH",2009-05-15,2009,"N0.","N.2","0.5",10713
"CH",2009-05-15,2009,"N2","M.8","2.2",10744
"CH",2009-05-15,2009,"R0","R.0","0.0",10814
"CH",2009-05-15,2009,"A.3.","A.4","3.3",10816
"CH",2009-05-15,2009,"S.15.","S.7","15.5",11170
"CH",2009-05-15,2009,"R15","R.1","15.4",11173
"CH",2009-05-15,2009,"S4","R.8","3.8",11174
"CH",2009-05-15,2009,"I4","I.0","4.0",11178
"CH",2009-05-15,2009,"I.6.","I.6","6.5",11179
"CH",2009-05-15,2009,"L.13.","L.7","13.8",11182
"CH",2009-05-15,2009,"G.11","G.7","11.2",11194
"CH",2009-05-15,2009,"E.2","E.4","2.3",11486
"CH",2009-05-15,2009,"C.3.","C.5","3.5",11978
"CH",2009-05-15,2009,"G13.","F.9","13.5",13164
"CH",2009-05-15,2009,"O4.","O.3","4.6",13665
"CH",2009-05-15,2009,"A.1","A.4","1.0",13671
"CH",2009-05-15,2009,"F6","F.0","0.0",13676
"CH",2009-05-15,2009,"E.11","E.0","11.0",13677
"CH",2009-05-15,2009,"G.2","G.3","2.2",13678
"CH",2009-05-15,2009,"E9","E.0","8.8",13679
"CH",2009-05-15,2009,"A6.","0.7","6.3",13686
"CH",2009-05-15,2009,"J.2.","J.4","2.9",13693
"KL",2009-05-15,2009,"L11","K.6","10.5",8745
"KL",2009-05-15,2009,"H1","H.0","0.8",10050
"KL",2009-05-15,2009,"E1","E.0","1.3",10121
"KL",2009-05-15,2009,"A8","A.0","8.0",10136
"KL",2009-05-15,2009,"-2.4.","-2.6","4.5",10137
"KL",2009-05-15,2009,"-0.12","-0.3","12.0",10138
"KL",2009-05-15,2009,"M.12.","M.6","12.4",10140
"KL",2009-05-15,2009,"G20.","F.7","20.5",10145
"KL",2009-05-15,2009,"-5.11.","-5.5","11.5",10146
"KL",2009-05-15,2009,"F18.","F.0","18.6",10147
"KL",2009-05-15,2009,"-8.11","-8.5","11.0",10153
"KL",2009-05-15,2009,"F.21","G.1","21.3",10161
"KL",2009-05-15,2009,"H6","H.3","6.2",10177
"KL",2009-05-15,2009,"B.10.","B.6","10.5",10178
"KL",2009-05-15,2009,"I2.","I.1","2.6",10181
"KL",2009-05-15,2009,"M.15","M.7","14.9",10182
"KL",2009-05-15,2009,"C2.","C.0","2.5",10183
"KL",2009-05-15,2009,"-1.1.","-1.6","1.5",10184
"KL",2009-05-15,2009,"-59","-5.0","9.0",10212
"KL",2009-05-15,2009,"O6","O.5","6.4",10265
"KL",2009-05-15,2009,"-77","-7.0","7.0",10273
"KL",2009-05-15,2009,"F8","F.2","8.0",10275
"KL",2009-05-15,2009,"H12","H.0","12.0",10285
"KL",2009-05-15,2009,"-310","-3.0","10.0",10317
"KL",2009-05-15,2009,"F1","F.0","0.7",10318
"KL",2009-05-15,2009,"-312","-3.0","12.5",10322
"KL",2009-05-15,2009,"G3.","G.0","3.5",10341
"KL",2009-05-15,2009,"G.1.","G.3","1.5",10342
"KL",2009-05-15,2009,"-79","-7.0","9.0",10370
"KL",2009-05-15,2009,"L8","L.0","8.0",10374
"KL",2009-05-15,2009,"L.1","L.5","0.9",10375
"KL",2009-05-15,2009,"K6","K.0","6.2",10376
"KL",2009-05-15,2009,"G.10.","G.1","10.5",10377
"KL",2009-05-15,2009,"-63","-6.0","3.0",10391
"KL",2009-05-15,2009,"D3.","D.0","3.5",10408
"KL",2009-05-15,2009,"-414","-4.4","14.0",10461
"KL",2009-05-15,2009,"N.2.","N.4","2.4",10517
"KL",2009-05-15,2009,"C13","C.0","13.0",10531
"KL",2009-05-15,2009,"015","0.0","15.0",10579
"KL",2009-05-15,2009,"-512","-5.0","12.0",10588
"KL",2009-05-15,2009,"B.5.","B.4","5.5",10642
"KL",2009-05-15,2009,"L10","K.9","9.8",10686
"KL",2009-05-15,2009,"J.19","J.7","19.0",10724
"KL",2009-05-15,2009,"H15","H.0","15.0",10725
"KL",2009-05-15,2009,"D.5.","D.5","5.6",10748
"KL",2009-05-15,2009,"G.18","G.5","17.9",10754
"KL",2009-05-15,2009,"-215","-2.0","15.0",10759
"KL",2009-05-15,2009,"E14.","E.0","14.6",10760
"KL",2009-05-15,2009,"-712","-7.0","12.0",10818
"KL",2009-05-15,2009,"I.15.","I.4","15.7",10828
"KL",2009-05-15,2009,"I5","I.2","4.9",10829
"KL",2009-05-15,2009,"C.17","C.6","16.9",11160
"KL",2009-05-15,2009,"D7","D.0","7.0",11161
"KL",2009-05-15,2009,"-1.8.","-1.5","8.5",11162
"KL",2009-05-15,2009,"04","0.0","4.7",11171
"KL",2009-05-15,2009,"K7.","K.0","7.5",11176
"KL",2009-05-15,2009,"J1","J.0","1.0",11177
"KL",2009-05-15,2009,"O.2","O.5","2.0",11181
"KL",2009-05-15,2009,"J11","J.1","11.0",11201
"KL",2009-05-15,2009,"I11","H.8","10.9",11203
"KL",2009-05-15,2009,"O1","O.0","1.0",11489
"KL",2009-05-15,2009,"B15.","B.1","15.5",11882
"SU",2009-05-15,2009,"G.1","G.5","1.2",10114
"SU",2009-05-15,2009,"M4.","M.0","4.5",10115
"SU",2009-05-15,2009,"U.7","U.5","7.0",10116
"SU",2009-05-15,2009,"D9","D.0","9.0",10120
"SU",2009-05-15,2009,"A3","A.3","3.0",10133
"SU",2009-05-15,2009,"G8","F.9","8.1",10135
"SU",2009-05-15,2009,"C.6.","C.7","6.4",10141
"SU",2009-05-15,2009,"J.10.","J.7","10.9",10160
"SU",2009-05-15,2009,"B.1","B.5","1.2",10185
"SU",2009-05-15,2009,"K6.","K.0","6.5",10191
"SU",2009-05-15,2009,"P5","P.3","5.0",10220
"SU",2009-05-15,2009,"E.1.","E.3","1.5",10271
"SU",2009-05-15,2009,"K.8","K.5","8.0",10325
"SU",2009-05-15,2009,"Q11","Q.1","10.8",10343
"SU",2009-05-15,2009,"E11.","E.0","11.5",10358
"SU",2009-05-15,2009,"-3.17.","-3.3","17.3",10359
"SU",2009-05-15,2009,"-36","-3.0","6.0",10361
"SU",2009-05-15,2009,"I14.","I.0","14.5",10362
"SU",2009-05-15,2009,"-117","-0.9","17.0",10404
"SU",2009-05-15,2009,"O11","O.0","11.0",10405
"SU",2009-05-15,2009,"-1.2.","-1.7","2.3",10474
"SU",2009-05-15,2009,"P3","O.9","3.0",10572
"SU",2009-05-15,2009,"T3","T.1","3.0",10657
"SU",2009-05-15,2009,"B.15","B.5","15.0",10661
"SU",2009-05-15,2009,"G.14.","G.5","14.5",10662
"SU",2009-05-15,2009,"A19","A.2","19.0",10735
"SU",2009-05-15,2009,"K.1","K.3","1.0",10786
"SU",2009-05-15,2009,"T.7.","T.5","7.5",11999
"SU",2009-05-15,2009,"B.10.","B.6","10.7",13656
"SU",2009-05-15,2009,"-2.19","-2.5","19.0",13657
"SU",2009-05-15,2009,"C18","B.8","18.1",13658
"SU",2009-05-15,2009,"H.12","H.5","12.0",13664
"SU",2009-05-15,2009,"B7.","B.2","7.6",13666
"SU",2009-05-15,2009,"N5.","N.0","5.5",13667
"CH",2010-05-15,2010,"E1","E.1","1.1",10083
"CH",2010-05-15,2010,"I0","I.0","0.1",10201
"CH",2010-05-15,2010,"O.9","O.4","8.7",10228
"CH",2010-05-15,2010,"R13.","R.0","15.3",10264
"CH",2010-05-15,2010,"O4.","O.3","4.6",10280
"CH",2010-05-15,2010,"S1","S.0","0.7",10291
"CH",2010-05-15,2010,"S.12.","S.6","12.5",10473
"CH",2010-05-15,2010,"S.15.","S.7","15.5",10602
"CH",2010-05-15,2010,"O.11","O.5","11.2",10607
"CH",2010-05-15,2010,"L.4","L.4","4.0",10711
"CH",2010-05-15,2010,"N.16.","N.8","16.5",10743
"CH",2010-05-15,2010,"N2","M.8","2.2",10744
"CH",2010-05-15,2010,"N0.","N.2","0.5",10813
"CH",2010-05-15,2010,"R0","R.0","0.0",10814
"CH",2010-05-15,2010,"N10","N.0","10.0",10945
"CH",2010-05-15,2010,"I4","I.0","4.0",10955
"CH",2010-05-15,2010,"N12","N.0","12.2",10985
"CH",2010-05-15,2010,"T.15","T.9","15.0",11173
"CH",2010-05-15,2010,"S4","R.8","3.8",11174
"CH",2010-05-15,2010,"I.6.","I.6","6.5",11179
"CH",2010-05-15,2010,"K.14.","K.7","14.7",11182
"CH",2010-05-15,2010,"G.11","G.7","11.2",11194
"CH",2010-05-15,2010,"G13.","F.9","13.5",11194
"CH",2010-05-15,2010,"G.5","G.4","5.2",11339
"CH",2010-05-15,2010,"A.3.","A.4","3.3",11482
"CH",2010-05-15,2010,"C2.","C.2","2.6",11483
"CH",2010-05-15,2010,"E.2","E.4","2.3",11486
"CH",2010-05-15,2010,"F6.","F.2","6.8",11496
"CH",2010-05-15,2010,"S18","S.2","18.0",11519
"CH",2010-05-15,2010,"B11","B.0","11.0",11521
"CH",2010-05-15,2010,"C8.","C.2","8.6",11522
"CH",2010-05-15,2010,"O7.","O.2","7.5",11523
"CH",2010-05-15,2010,"C8.","C.2","8.6",11524
"CH",2010-05-15,2010,"C3.","C.0","3.4",11978
"CH",2010-05-15,2010,"C.5","C.4","5.0",11978
"CH",2010-05-15,2010,"L11","L.0","11.2",12884
"CH",2010-05-15,2010,"E.11","E.0","11.0",13164
"CH",2010-05-15,2010,"F6","F.0","0.0",13676
"CH",2010-05-15,2010,"C10.","C.1","10.4",13677
"CH",2010-05-15,2010,"G.2","G.3","2.2",13678
"KL",2010-05-15,2010,"C2.","C.0","2.5",8760
"KL",2010-05-15,2010,"F18.","F.0","18.6",10147
"KL",2010-05-15,2010,"-8.11","-8.5","11.0",10153
"KL",2010-05-15,2010,"F.21","G.1","21.3",10161
"KL",2010-05-15,2010,"H6","H.3","6.2",10177
"KL",2010-05-15,2010,"M.15","M.7","14.9",10182
"KL",2010-05-15,2010,"-59","-5.0","9.0",10212
"KL",2010-05-15,2010,"-79","-7.0","9.0",10273
"KL",2010-05-15,2010,"F8","F.2","8.0",10275
"KL",2010-05-15,2010,"F.1","F.6","1.0",10318
"KL",2010-05-15,2010,"G.1.","G.3","1.5",10342
"KL",2010-05-15,2010,"N9","M.5","7.8",10374
"KL",2010-05-15,2010,"L.1","L.5","0.9",10375
"KL",2010-05-15,2010,"-63","-6.0","3.0",10391
"KL",2010-05-15,2010,"-414","-4.4","14.0",10461
"KL",2010-05-15,2010,"H12","H.0","12.0",10531
"KL",2010-05-15,2010,"-512","-5.0","12.0",10588
"KL",2010-05-15,2010,"L11","K.6","10.5",10686
"KL",2010-05-15,2010,"P9","P.0","9.0",10746
"KL",2010-05-15,2010,"F6.","F.0","6.5",10782
"KL",2010-05-15,2010,"0.14.","0.5","14.0",10784
"KL",2010-05-15,2010,"-712","-7.0","12.0",10818
"KL",2010-05-15,2010,"I.15.","I.4","15.7",10828
"KL",2010-05-15,2010,"H15","H.0","15.0",10828
"KL",2010-05-15,2010,"L10","K.9","9.8",10871
"KL",2010-05-15,2010,"B.10.","B.6","10.5",10939
"KL",2010-05-15,2010,"F1","F.0","0.7",11150
"KL",2010-05-15,2010,"04","0.0","4.7",11171
"KL",2010-05-15,2010,"K7.","K.0","7.5",11176
"KL",2010-05-15,2010,"O.2","O.5","2.0",11181
"KL",2010-05-15,2010,"J11","J.1","11.0",11201
"KL",2010-05-15,2010,"H.3.","H.7","3.4",11254
"KL",2010-05-15,2010,"E4","E.0","3.5",11256
"KL",2010-05-15,2010,"K7.","K.0","7.5",11266
"KL",2010-05-15,2010,"N.2.","N.4","2.4",11272
"KL",2010-05-15,2010,"G3.","G.0","3.5",11281
"KL",2010-05-15,2010,"-612","-6.5","12.0",11319
"KL",2010-05-15,2010,"G.10.","G.1","10.5",11324
"KL",2010-05-15,2010,"E11","D.9","10.9",11325
"KL",2010-05-15,2010,"M.12.","M.6","12.4",11344
"KL",2010-05-15,2010,"I11","H.8","10.9",11460
"KL",2010-05-15,2010,"O1","O.0","1.0",11489
"KL",2010-05-15,2010,"O.2","O.5","2.0",11537
"KL",2010-05-15,2010,"-2.4.","-2.6","4.5",11614
"KL",2010-05-15,2010,"B15.","B.1","15.5",11882
"KL",2010-05-15,2010,"E1","E.0","1.3",12017
"KL",2010-05-15,2010,"A8","A.0","8.0",13123
"SU",2010-05-15,2010,"L10.","L.0","10.5",10325
"SU",2010-05-15,2010,"E11.","E.0","11.5",10358
"SU",2010-05-15,2010,"B.9.","B.3","9.5",10616
"SU",2010-05-15,2010,"K.1","K.3","1.0",10786
"SU",2010-05-15,2010,"G8","F.9","8.1",10914
"SU",2010-05-15,2010,"K6.","K.0","6.5",10914
"SU",2010-05-15,2010,"C.6.","C.7","6.4",10917
"SU",2010-05-15,2010,"C18","B.8","18.1",10918
"SU",2010-05-15,2010,"J11","J.2","11.2",10924
"SU",2010-05-15,2010,"P3","O.9","3.0",11078
"SU",2010-05-15,2010,"Q9","Q.0","8.9",11084
"SU",2010-05-15,2010,"G.1","G.5","1.2",11184
"SU",2010-05-15,2010,"T3","T.1","3.0",11313
"SU",2010-05-15,2010,"J.10.","J.7","10.9",11501
"SU",2010-05-15,2010,"B.3","B.3","3.0",11534
"SU",2010-05-15,2010,"E.1.","E.3","1.5",11536
"SU",2010-05-15,2010,"T.7.","T.5","7.5",11999
"SU",2010-05-15,2010,"M4.","M.0","4.5",12139
"SU",2010-05-15,2010,"B7.","B.2","7.6",13666
"SU",2010-05-15,2010,"N5.","N.0","5.5",13667
"CH",2011-05-15,2011,"R5.","Q.9","5.6",10060
"CH",2011-05-15,2011,"I0","I.0","0.1",10201
"CH",2011-05-15,2011,"D19","D.1","18.8",10692
"CH",2011-05-15,2011,"P.2","P.7","2.1",10711
"CH",2011-05-15,2011,"E1","E.1","1.1",10815
"CH",2011-05-15,2011,"S.12.","S.6","12.5",10832
"CH",2011-05-15,2011,"B.5.","B.3","5.6",10945
"CH",2011-05-15,2011,"G.5","G.4","5.2",11077
"CH",2011-05-15,2011,"S.15.","S.7","15.5",11173
"CH",2011-05-15,2011,"N0.","N.2","0.5",11385
"CH",2011-05-15,2011,"B1","B.2","1.0",11486
"CH",2011-05-15,2011,"I4","I.0","4.0",11496
"CH",2011-05-15,2011,"D7","C.8","7.0",11524
"CH",2011-05-15,2011,"C2.","C.2","2.6",11572
"CH",2011-05-15,2011,"N10","N.0","10.0",11812
"CH",2011-05-15,2011,"T.17","T.9","17.0",11876
"CH",2011-05-15,2011,"T18","T.2","18.0",11877
"CH",2011-05-15,2011,"A6.","0.7","6.3",11967
"CH",2011-05-15,2011,"R0","R.0","0.0",11968
